unit_no,RUL_pred05,RUL_pred5,RUL_pred95,RUL_true
9.0,84.403534,113.89808,160.40001,130.0
9.0,81.238686,123.24404,213.22592,129.0
9.0,80.93132,121.88712,161.46124,128.0
9.0,70.24655,125.708435,161.79027,127.0
9.0,77.63057,141.85995,146.43854,126.0
9.0,66.920334,123.508224,148.05515,125.0
9.0,83.698265,124.387405,175.02538,124.0
9.0,74.740685,121.2312,173.9127,123.0
9.0,73.20627,116.223526,135.05412,122.0
9.0,67.12127,122.55059,149.33714,121.0
9.0,95.67109,110.08796,189.55006,120.0
9.0,83.67095,120.72191,185.87569,119.0
9.0,82.142975,128.24818,193.47575,118.0
9.0,75.0553,120.15409,183.99565,117.0
9.0,78.66794,125.555016,207.97784,116.0
9.0,84.738655,128.10504,192.13443,115.0
9.0,78.36359,112.474655,185.80045,114.0
9.0,75.09935,126.441055,182.08505,113.0
9.0,70.816376,118.78226,154.29918,112.0
9.0,66.09936,125.26175,165.63365,111.0
10.0,135.37364,125.285255,198.55377,257.0
10.0,99.56687,134.00467,207.81883,256.0
10.0,106.83009,130.83578,227.2194,255.0
10.0,104.55718,131.41026,247.8256,254.0
10.0,96.70334,146.9904,210.1475,253.0
10.0,111.36869,132.94905,208.74098,252.0
10.0,100.76039,130.68199,233.73103,251.0
10.0,95.37363,124.61821,199.41283,250.0
10.0,99.28885,127.73464,196.29166,249.0
10.0,89.78793,132.08627,198.3007,248.0
10.0,99.90468,133.71793,196.27208,247.0
10.0,99.51404,131.7804,194.24895,246.0
10.0,98.09676,134.6219,200.59787,245.0
10.0,112.10705,123.87463,209.70923,244.0
10.0,99.54257,141.67557,209.9022,243.0
10.0,113.499435,145.18655,203.6734,242.0
10.0,116.142914,150.9194,185.27754,241.0
10.0,103.596375,123.32726,222.48401,240.0
10.0,102.15583,151.4472,208.35104,239.0
10.0,109.63323,151.31262,202.67145,238.0
10.0,90.021965,136.35684,235.27298,237.0
10.0,115.53028,132.43086,225.44931,236.0
10.0,102.114235,136.3697,207.02707,235.0
10.0,101.97646,127.64982,201.39426,234.0
10.0,92.69875,140.90274,213.15898,233.0
10.0,108.465515,126.25968,242.81148,232.0
10.0,97.06931,140.9961,181.51886,231.0
10.0,100.83232,136.92307,225.34961,230.0
10.0,91.93522,120.43678,238.13684,229.0
10.0,94.05803,135.64388,162.76161,228.0
10.0,97.724976,166.50594,199.06837,227.0
10.0,97.14943,153.849,203.25446,226.0
10.0,97.06542,144.35634,192.61075,225.0
10.0,107.00543,140.37538,226.77856,224.0
10.0,103.87569,149.7207,191.55876,223.0
10.0,95.53612,153.06848,184.39139,222.0
10.0,112.14812,138.3079,177.83832,221.0
10.0,109.92681,137.91486,225.1883,220.0
10.0,97.72925,145.81668,167.0928,219.0
10.0,110.618416,142.98521,198.36748,218.0
10.0,110.79335,153.99506,200.8532,217.0
10.0,105.88131,126.78196,207.9939,216.0
10.0,121.6524,141.32178,207.75981,215.0
10.0,100.8904,132.6713,233.23785,214.0
10.0,103.62782,134.53134,226.86784,213.0
10.0,103.88018,143.91695,195.24881,212.0
10.0,107.25491,128.86995,215.55734,211.0
10.0,105.001884,140.10135,187.85338,210.0
10.0,98.646774,136.44511,219.16318,209.0
10.0,106.37031,137.59435,226.14212,208.0
10.0,108.88486,142.39996,197.08517,207.0
10.0,101.856575,129.93527,212.80113,206.0
10.0,107.08282,142.59265,188.43184,205.0
10.0,105.961494,136.21556,190.23953,204.0
10.0,100.042046,135.37254,205.27327,203.0
10.0,98.64354,126.084885,203.5746,202.0
10.0,90.587776,132.20255,228.19691,201.0
10.0,86.10755,132.85658,213.11024,200.0
10.0,91.46351,125.66807,214.24693,199.0
10.0,98.95473,121.724976,222.52707,198.0
10.0,99.70271,127.169914,223.84737,197.0
10.0,98.59932,132.74977,189.63902,196.0
10.0,105.544266,135.16232,202.31622,195.0
10.0,95.413666,125.722595,205.31204,194.0
10.0,93.213554,133.16647,197.7421,193.0
10.0,100.004135,132.59196,219.72704,192.0
10.0,109.53173,120.43167,212.47968,191.0
10.0,96.3946,132.29767,224.91396,190.0
10.0,93.61787,122.60983,202.98407,189.0
10.0,96.72406,135.71791,191.37332,188.0
10.0,99.15796,126.29146,221.27383,187.0
10.0,96.606606,129.33675,206.27084,186.0
10.0,152.93108,115.8954,203.3017,185.0
10.0,91.25546,126.29138,198.90186,184.0
10.0,97.48603,127.74864,197.39864,183.0
10.0,92.48191,131.24655,245.19711,182.0
10.0,90.196396,113.92315,191.49655,181.0
10.0,85.80357,118.34163,215.72345,180.0
10.0,97.50528,113.9902,198.90874,179.0
10.0,91.13342,122.21841,167.18109,178.0
10.0,98.71548,132.1894,186.8065,177.0
10.0,92.01892,118.31311,204.79857,176.0
10.0,86.454994,124.61962,204.75172,175.0
10.0,87.345856,127.19163,188.08946,174.0
10.0,101.26462,132.20706,218.6228,173.0
10.0,96.769104,126.45435,204.94484,172.0
10.0,92.90873,122.08099,196.05495,171.0
10.0,85.19682,127.04525,250.79268,170.0
10.0,99.32624,117.415794,206.64835,169.0
10.0,87.90478,111.12216,213.26077,168.0
10.0,88.68114,112.96554,243.88928,167.0
10.0,90.47059,119.96702,244.58394,166.0
10.0,85.01948,111.64888,260.5595,165.0
10.0,97.44671,135.88942,247.6227,164.0
10.0,94.60806,118.46153,232.88326,163.0
10.0,91.54654,126.29604,180.37817,162.0
10.0,90.08078,116.67823,190.67104,161.0
10.0,92.272736,121.05062,211.36096,160.0
10.0,88.35795,126.64721,188.17192,159.0
10.0,83.74355,121.918304,220.58157,158.0
10.0,81.35543,130.81917,199.0736,157.0
10.0,68.93653,122.2704,190.89609,156.0
10.0,86.43065,116.89354,184.23729,155.0
10.0,77.5076,115.52231,176.18086,154.0
10.0,83.99541,129.24637,165.98204,153.0
10.0,80.53086,111.25296,181.64233,152.0
10.0,80.21592,109.66593,188.50224,151.0
10.0,89.17573,117.50429,187.37973,150.0
10.0,86.93956,129.21542,192.36522,149.0
10.0,81.989204,110.140465,187.48183,148.0
10.0,86.29101,109.644684,208.97878,147.0
10.0,83.63424,114.01477,164.83702,146.0
10.0,79.24697,96.65483,195.28352,145.0
10.0,89.81294,108.9682,205.58986,144.0
10.0,88.77419,111.96599,207.2547,143.0
10.0,93.66212,106.805725,223.2402,142.0
10.0,97.29792,116.17162,201.59291,141.0
10.0,93.46614,113.72602,190.46925,140.0
10.0,87.54765,112.77189,202.79517,139.0
10.0,89.9735,101.972824,174.38103,138.0
10.0,83.29166,99.55594,188.31013,137.0
10.0,80.96002,101.743416,223.30722,136.0
10.0,89.2498,115.11317,184.3673,135.0
10.0,85.3025,112.10318,195.09904,134.0
10.0,70.73922,113.39601,209.3948,133.0
10.0,86.514404,108.04955,201.42816,132.0
10.0,84.03287,109.882126,167.75688,131.0
10.0,76.82136,105.15855,191.12122,130.0
10.0,87.60149,120.4502,181.84117,129.0
10.0,69.53371,114.43052,206.49184,128.0
10.0,67.82304,116.554985,193.92021,127.0
10.0,55.791267,99.24112,226.161,126.0
10.0,65.98386,96.016136,244.21841,125.0
10.0,74.40964,106.81896,190.96526,124.0
10.0,67.210724,91.767365,193.77635,123.0
10.0,73.636314,108.58229,171.75505,122.0
10.0,71.98948,107.617874,213.68492,121.0
10.0,74.64286,98.331184,193.33537,120.0
10.0,71.71372,95.3948,210.04057,119.0
10.0,54.352577,96.6718,171.03302,118.0
10.0,73.4553,101.93339,173.7171,117.0
10.0,60.890217,87.78588,202.33932,116.0
10.0,68.11981,87.0845,178.81621,115.0
10.0,61.838123,94.7021,166.34962,114.0
10.0,56.356342,93.69995,206.36546,113.0
10.0,64.32127,87.42467,193.21742,112.0
10.0,59.571064,87.01892,177.3456,111.0
10.0,65.09972,99.07603,176.79984,110.0
10.0,62.2415,112.31463,186.79959,109.0
10.0,73.44217,109.170616,196.0784,108.0
10.0,62.457012,111.485565,203.28468,107.0
10.0,62.41378,99.99591,198.3001,106.0
10.0,61.37906,103.918915,196.63463,105.0
10.0,62.458347,96.10794,175.88202,104.0
10.0,50.833775,90.67362,188.53813,103.0
10.0,51.345333,110.7681,191.295,102.0
10.0,59.933582,103.573105,187.60419,101.0
10.0,56.77835,105.00941,158.68068,100.0
10.0,51.063793,105.32326,203.08827,99.0
10.0,58.87588,115.43861,165.87062,98.0
10.0,54.37097,116.77383,175.59566,97.0
10.0,58.342697,107.56119,151.98184,96.0
11.0,63.26819,119.3572,160.69652,149.0
11.0,62.59231,112.226524,161.23116,148.0
11.0,70.71867,109.61315,174.72298,147.0
11.0,61.39736,117.62539,166.67677,146.0
11.0,69.96027,125.503555,177.52194,145.0
11.0,75.971924,139.06087,194.90627,144.0
11.0,87.567474,138.81049,130.8728,143.0
11.0,69.25494,124.468834,224.14882,142.0
11.0,68.128555,134.4071,151.56471,141.0
11.0,65.032936,116.919395,163.15018,140.0
11.0,68.41042,121.96296,165.9229,139.0
11.0,62.73225,111.096596,173.85452,138.0
11.0,72.13503,112.13733,161.73651,137.0
11.0,63.765366,126.300545,188.54353,136.0
11.0,57.121246,119.68533,176.82396,135.0
11.0,67.33673,134.22308,160.0215,134.0
11.0,81.69539,125.371864,146.17291,133.0
11.0,64.84247,127.02184,177.58908,132.0
11.0,66.33191,127.012825,160.41505,131.0
11.0,64.35843,120.02758,171.03232,130.0
11.0,55.70651,108.90968,152.14534,129.0
11.0,59.309532,115.65703,148.72195,128.0
11.0,63.1027,108.245514,136.83699,127.0
11.0,73.18131,106.2757,162.68484,126.0
11.0,50.61486,106.30134,159.00826,125.0
11.0,62.671913,108.94115,131.62999,124.0
11.0,62.38993,113.10198,156.17451,123.0
11.0,62.744854,117.275795,123.60649,122.0
11.0,67.30286,116.281105,156.09875,121.0
11.0,68.65332,129.74792,127.512985,120.0
11.0,62.410202,105.250046,152.93297,119.0
11.0,55.975437,121.27747,138.65997,118.0
11.0,62.881943,107.16368,120.47077,117.0
11.0,63.676403,103.60908,130.67657,116.0
11.0,57.206837,96.05463,152.90907,115.0
11.0,71.66192,111.42287,136.8291,114.0
11.0,68.15449,112.27847,137.4401,113.0
11.0,70.33972,138.97307,156.39444,112.0
11.0,69.23711,123.73583,154.43207,111.0
11.0,65.31905,124.83246,141.78105,110.0
11.0,54.466103,112.06628,135.71631,109.0
11.0,68.9109,131.48546,148.488,108.0
11.0,75.67871,119.75528,157.00383,107.0
11.0,58.041016,106.70377,138.59149,106.0
11.0,53.205765,90.540825,129.68925,105.0
11.0,49.8089,93.11185,119.97537,104.0
11.0,67.40483,108.67595,133.43492,103.0
11.0,64.100555,112.508156,137.0728,102.0
11.0,49.551792,89.59359,91.93456,101.0
11.0,48.83661,92.61338,105.307106,100.0
11.0,57.67622,82.189064,124.4317,99.0
11.0,68.37175,85.64743,103.78393,98.0
11.0,57.423477,104.331055,120.60391,97.0
12.0,104.21399,143.47617,231.7668,310.0
12.0,98.57014,157.98332,198.75166,309.0
12.0,109.0676,133.75197,197.96266,308.0
12.0,98.57944,136.5821,232.77861,307.0
12.0,107.05045,152.0361,229.87091,306.0
12.0,113.566795,148.09471,239.72157,305.0
12.0,107.77186,153.10628,219.3844,304.0
12.0,113.76252,159.28658,198.80086,303.0
12.0,119.94826,154.3692,263.1002,302.0
12.0,111.77379,153.66016,207.94241,301.0
12.0,114.622986,165.47443,214.60722,300.0
12.0,114.13947,149.11238,218.55821,299.0
12.0,100.44854,156.22038,198.39923,298.0
12.0,108.007225,164.00229,254.8689,297.0
12.0,112.84589,151.31682,251.8072,296.0
12.0,109.01709,169.77011,176.38203,295.0
12.0,105.536766,158.1461,236.54355,294.0
12.0,113.75688,166.90706,208.81108,293.0
12.0,99.71914,141.9224,228.89687,292.0
12.0,111.82196,163.75404,243.88722,291.0
12.0,113.50019,157.10716,215.12013,290.0
12.0,85.26155,151.06885,236.27931,289.0
12.0,110.80271,150.39339,187.1927,288.0
12.0,99.842445,145.78052,202.77513,287.0
12.0,113.85395,147.89194,214.93506,286.0
12.0,107.316376,154.63264,280.33,285.0
12.0,111.26249,155.16037,195.54813,284.0
12.0,119.94867,166.4422,221.95056,283.0
12.0,97.25059,158.19896,235.13756,282.0
12.0,103.73065,146.72504,207.18314,281.0
12.0,110.884415,161.70836,183.91371,280.0
12.0,100.32345,160.43616,199.81616,279.0
12.0,103.66124,144.21771,191.07542,278.0
12.0,115.73376,159.2573,197.28168,277.0
12.0,105.82398,155.80252,212.97185,276.0
12.0,96.72335,169.76178,197.34717,275.0
12.0,109.68707,158.97375,212.95741,274.0
12.0,109.39972,162.20645,231.32346,273.0
12.0,112.14224,140.23643,201.88327,272.0
12.0,112.76722,152.70958,254.50145,271.0
12.0,105.01865,146.85161,174.16823,270.0
12.0,96.14204,152.04323,198.80153,269.0
12.0,111.1722,142.69025,220.93599,268.0
12.0,96.63184,129.5758,216.98674,267.0
12.0,93.5998,153.38005,232.67097,266.0
12.0,106.34054,141.07669,221.48413,265.0
12.0,99.092316,134.03714,203.65363,264.0
12.0,106.86634,147.27298,195.32578,263.0
12.0,91.34205,146.00766,189.18542,262.0
12.0,99.8694,134.08575,198.77234,261.0
12.0,105.53044,140.7625,204.45232,260.0
12.0,98.28624,139.99303,217.52449,259.0
12.0,84.55096,145.35533,195.07796,258.0
12.0,99.50564,138.0077,201.5092,257.0
12.0,100.33305,135.01723,254.50914,256.0
12.0,92.89044,131.8359,249.07751,255.0
12.0,93.10191,132.1531,206.27214,254.0
12.0,98.018776,140.55222,248.37733,253.0
12.0,97.58893,137.32066,200.11578,252.0
12.0,103.20548,150.2064,230.66437,251.0
12.0,96.06388,133.29214,211.22307,250.0
12.0,139.47,130.35487,191.37494,249.0
12.0,89.349655,130.70815,206.79623,248.0
12.0,93.54096,133.15105,223.19093,247.0
12.0,97.18726,140.69225,207.84047,246.0
12.0,99.50549,124.92156,228.02274,245.0
12.0,102.063866,130.73613,167.71031,244.0
12.0,96.26468,137.35501,194.85928,243.0
12.0,90.54782,141.95155,186.2214,242.0
12.0,90.32134,143.79053,197.46275,241.0
12.0,93.975815,118.89902,211.19704,240.0
12.0,104.24674,142.16139,186.9623,239.0
12.0,99.867035,132.64299,202.37546,238.0
12.0,108.02451,148.17863,208.08304,237.0
12.0,106.38139,140.11877,235.9193,236.0
12.0,126.02424,146.31139,210.30127,235.0
12.0,111.515785,130.8334,211.93764,234.0
12.0,112.93281,137.10452,216.69379,233.0
12.0,122.96143,149.03465,226.37369,232.0
12.0,111.12204,145.03726,230.84717,231.0
12.0,109.11101,139.95096,204.13094,230.0
12.0,124.675865,152.4773,229.76106,229.0
12.0,106.32949,126.941864,181.1777,228.0
12.0,136.14705,140.18703,219.19067,227.0
12.0,106.54534,137.66533,225.58583,226.0
12.0,91.015854,132.30197,206.52286,225.0
12.0,101.25393,124.419395,213.8341,224.0
12.0,99.59334,141.59373,195.80904,223.0
12.0,109.49082,144.60503,235.74567,222.0
12.0,105.955025,129.80904,210.01898,221.0
12.0,88.73969,142.21823,213.50845,220.0
12.0,93.627625,135.40057,210.30272,219.0
12.0,93.40462,139.21707,216.12512,218.0
12.0,90.1723,133.32607,225.61086,217.0
12.0,94.66012,119.555145,213.45247,216.0
12.0,98.046715,120.10237,251.51341,215.0
12.0,96.98513,127.713524,227.91467,214.0
12.0,97.42742,131.07425,212.54288,213.0
12.0,95.03037,133.13135,213.0607,212.0
12.0,104.02758,137.86894,200.4846,211.0
12.0,98.761795,137.98488,211.68147,210.0
12.0,102.27455,136.5073,220.54602,209.0
12.0,107.94423,139.33981,226.85147,208.0
12.0,101.160126,138.3867,196.6986,207.0
12.0,106.874466,124.90197,213.61354,206.0
12.0,93.922386,117.86143,197.45122,205.0
12.0,95.61046,122.37832,203.42548,204.0
12.0,103.011,129.69887,196.5089,203.0
12.0,95.06782,134.08377,216.51567,202.0
12.0,91.346985,129.6551,210.76636,201.0
12.0,100.82574,128.25674,208.16718,200.0
12.0,97.83027,121.16523,208.0438,199.0
12.0,95.868706,119.01988,249.98325,198.0
12.0,90.75323,137.21922,217.70155,197.0
12.0,110.352066,124.04777,200.5059,196.0
12.0,90.251686,130.29309,201.42882,195.0
12.0,88.912865,134.22562,207.37967,194.0
12.0,98.35835,119.38983,213.10283,193.0
12.0,100.59496,128.74522,212.55942,192.0
12.0,89.74941,121.66418,227.15779,191.0
12.0,88.65439,119.52405,214.60689,190.0
12.0,79.957634,112.05575,199.69167,189.0
12.0,80.54102,108.061615,206.16751,188.0
12.0,86.33172,126.40952,207.19928,187.0
12.0,79.81155,122.93664,221.10017,186.0
12.0,73.89395,120.348404,206.20924,185.0
12.0,114.292046,128.40623,209.37769,184.0
12.0,93.61654,114.66729,203.10713,183.0
12.0,76.96475,104.143745,242.89998,182.0
12.0,86.9259,111.89537,218.29669,181.0
12.0,97.48625,118.61938,187.04631,180.0
12.0,100.224594,105.8523,218.17448,179.0
12.0,81.07238,112.044426,191.25919,178.0
12.0,103.68635,115.362366,202.78136,177.0
12.0,86.16653,115.98327,236.59154,176.0
12.0,95.59371,131.43852,184.91565,175.0
12.0,93.516304,111.149445,218.93994,174.0
12.0,82.10784,113.53163,187.58626,173.0
12.0,83.24853,115.16131,214.76604,172.0
12.0,85.657036,127.17589,190.5032,171.0
12.0,85.14425,119.27427,198.8871,170.0
12.0,88.43835,115.65487,181.00497,169.0
12.0,86.81253,128.00992,212.88017,168.0
12.0,86.58709,118.006645,196.44025,167.0
12.0,87.304855,120.78417,220.6193,166.0
12.0,93.70112,126.35877,210.02975,165.0
12.0,79.365,122.827805,193.52939,164.0
12.0,92.43775,125.84312,205.31432,163.0
12.0,84.69988,136.41174,241.4313,162.0
12.0,95.73102,130.41551,194.04747,161.0
12.0,77.5797,113.00031,218.25151,160.0
12.0,80.16018,122.27852,219.3471,159.0
12.0,75.55998,124.48632,176.72798,158.0
12.0,79.54112,111.73283,213.80545,157.0
12.0,68.17369,107.51029,219.62991,156.0
12.0,81.22272,115.9793,202.88008,155.0
12.0,76.974976,110.19183,173.58286,154.0
12.0,74.2427,121.952225,213.31331,153.0
12.0,72.3772,100.41155,203.07545,152.0
12.0,76.25761,107.54534,205.18515,151.0
12.0,66.150536,104.90175,202.18979,150.0
12.0,88.131874,108.53292,183.89462,149.0
12.0,64.45173,104.2236,201.70795,148.0
12.0,60.852135,98.05889,193.65776,147.0
12.0,65.678764,110.30851,151.50627,146.0
12.0,76.88002,103.92598,191.12642,145.0
12.0,68.1159,105.55433,178.21144,144.0
12.0,74.479935,96.02185,196.92554,143.0
12.0,79.193825,101.032036,184.70216,142.0
12.0,71.79196,103.23618,143.32234,141.0
12.0,68.29479,108.95831,149.00217,140.0
12.0,79.27164,107.68159,185.95885,139.0
12.0,83.31113,107.67093,150.07271,138.0
12.0,76.40517,96.60737,139.65912,137.0
12.0,70.510765,106.9674,176.56172,136.0
12.0,67.72016,112.097115,154.92542,135.0
12.0,75.446884,96.73651,179.8457,134.0
12.0,74.24874,100.24703,156.8483,133.0
12.0,54.687576,108.61676,176.82022,132.0
12.0,67.36955,118.6757,169.81924,131.0
12.0,79.32479,119.12327,167.05882,130.0
12.0,74.33578,122.51511,189.44087,129.0
12.0,68.393974,115.15234,179.69818,128.0
12.0,72.41669,98.693886,167.4317,127.0
12.0,59.813496,99.117744,179.93843,126.0
12.0,72.33396,97.34273,205.98837,125.0
12.0,62.688316,100.05831,173.06491,124.0
13.0,105.71767,142.44789,179.09856,259.0
13.0,107.66497,154.04482,193.65578,258.0
13.0,110.31148,145.0688,199.94527,257.0
13.0,110.2192,156.54918,201.91225,256.0
13.0,100.36592,146.05978,243.78032,255.0
13.0,105.864296,144.62704,197.84277,254.0
13.0,114.388794,150.03815,228.72337,253.0
13.0,100.87349,145.61943,195.50092,252.0
13.0,96.96924,141.67038,222.9679,251.0
13.0,105.77968,146.99991,209.56242,250.0
13.0,102.392494,132.65256,201.81158,249.0
13.0,102.659,126.430115,194.42007,248.0
13.0,99.12135,140.19008,199.86975,247.0
13.0,99.551926,133.09721,239.15051,246.0
13.0,103.11431,123.53212,190.87761,245.0
13.0,113.89487,134.74454,212.84961,244.0
13.0,111.7693,133.8313,202.83694,243.0
13.0,100.9488,134.94601,198.45006,242.0
13.0,89.50909,126.9638,191.01855,241.0
13.0,89.488304,133.55644,222.58336,240.0
13.0,104.59214,132.10423,193.0731,239.0
13.0,100.954834,127.509605,195.60468,238.0
13.0,101.297485,141.41547,213.50331,237.0
13.0,100.07512,137.32622,202.48601,236.0
13.0,107.99282,145.18457,184.4653,235.0
13.0,111.298775,156.49112,216.27705,234.0
13.0,109.292755,139.06844,194.2658,233.0
13.0,114.23084,149.59955,191.19038,232.0
13.0,111.26384,144.64934,219.06805,231.0
13.0,102.82996,139.16238,238.2037,230.0
13.0,109.92035,137.00194,218.20874,229.0
13.0,104.059105,131.99632,208.45337,228.0
13.0,98.97231,135.2152,206.34776,227.0
13.0,93.44794,126.36825,197.09348,226.0
13.0,96.671074,136.18796,201.0656,225.0
13.0,97.98815,137.01123,201.23097,224.0
13.0,101.727264,128.80656,215.06721,223.0
13.0,97.67245,135.57582,188.09705,222.0
13.0,104.67341,131.89046,187.74011,221.0
13.0,96.51442,129.94798,200.73453,220.0
13.0,98.26916,134.25746,191.66176,219.0
13.0,110.095726,133.94318,205.56956,218.0
13.0,96.45316,132.79297,219.52547,217.0
13.0,100.67939,135.7408,218.96756,216.0
13.0,103.09914,128.39302,220.02011,215.0
13.0,89.4975,135.89658,228.92723,214.0
13.0,101.27235,124.32004,190.07253,213.0
13.0,103.001335,141.94148,166.49603,212.0
13.0,106.59472,139.18445,186.98903,211.0
13.0,99.842415,142.45274,207.3749,210.0
13.0,98.680145,135.9697,212.4513,209.0
13.0,93.195625,128.15164,161.2349,208.0
13.0,99.00774,134.63904,221.13795,207.0
13.0,90.033264,127.59226,217.41405,206.0
13.0,101.50608,127.292175,189.23282,205.0
13.0,96.704285,127.35268,198.59721,204.0
13.0,91.63065,123.65333,203.89694,203.0
13.0,91.51696,127.97386,193.5166,202.0
13.0,96.40019,124.81929,225.49483,201.0
13.0,90.149,140.24,255.39279,200.0
13.0,89.48912,138.25853,208.54774,199.0
13.0,91.12779,126.29225,220.1408,198.0
13.0,101.090935,129.37329,218.1041,197.0
13.0,91.47101,130.4846,231.67126,196.0
13.0,98.65224,139.0493,197.06035,195.0
13.0,98.406,134.43317,195.25412,194.0
13.0,94.09014,117.94844,215.5893,193.0
13.0,96.3666,130.16774,202.92874,192.0
13.0,95.149994,116.17125,223.49234,191.0
13.0,96.59193,124.106705,208.96622,190.0
13.0,94.57938,129.30461,188.20001,189.0
13.0,88.43639,135.54634,219.9608,188.0
13.0,96.241425,116.916084,224.24689,187.0
13.0,86.39102,119.409294,226.27133,186.0
13.0,82.653046,122.208916,182.5099,185.0
13.0,93.321106,129.95685,211.47879,184.0
13.0,101.52144,112.624504,186.29645,183.0
13.0,101.908295,146.62177,192.14961,182.0
13.0,99.08448,127.634544,161.98842,181.0
13.0,93.37251,125.052605,226.39417,180.0
13.0,93.911575,121.82544,186.87129,179.0
13.0,84.60272,136.3395,235.32385,178.0
13.0,86.626305,131.87119,232.70958,177.0
13.0,93.14178,119.4129,214.00764,176.0
13.0,94.08723,137.08661,195.6662,175.0
13.0,89.23196,137.37576,226.96976,174.0
13.0,87.9179,131.79271,225.62648,173.0
13.0,93.10982,123.825645,192.46953,172.0
13.0,90.01024,102.1452,191.9892,171.0
13.0,82.60209,117.66033,186.66194,170.0
13.0,91.6622,113.05881,211.23254,169.0
13.0,89.048386,124.226494,195.67325,168.0
13.0,84.279686,113.3151,227.03325,167.0
13.0,84.92876,99.51969,193.58614,166.0
13.0,84.494255,110.72848,204.59334,165.0
13.0,72.461235,99.84078,237.63277,164.0
13.0,76.17149,107.90962,183.57031,163.0
13.0,83.68946,93.02291,201.27667,162.0
13.0,89.038864,116.38498,194.31032,161.0
13.0,81.41209,109.78236,216.87546,160.0
13.0,73.40352,124.942215,194.946,159.0
13.0,78.473236,110.31021,222.58987,158.0
13.0,71.92858,113.976364,198.02515,157.0
13.0,97.4575,111.59137,197.57486,156.0
13.0,78.69504,113.60849,195.57434,155.0
13.0,87.39772,108.45356,219.88737,154.0
13.0,80.53685,113.1856,196.50708,153.0
13.0,89.96237,109.30921,251.9725,152.0
13.0,78.51792,115.17456,196.68265,151.0
13.0,86.66006,107.83404,204.94908,150.0
